OrderDetailsID,OrderID,ProductID,Discount,Quantity
OD002507,CA-2017-163902,TEC-AC-10000580,0.0,6
OD002508,CA-2016-136812,OFF-ST-10003470,0.0,4
OD002509,CA-2015-102722,TEC-AC-10003116,0.0,6
OD002510,CA-2017-155089,OFF-BI-10002429,0.7,5
OD002511,CA-2016-124506,TEC-AC-10003280,0.2,4
OD002512,CA-2016-124506,FUR-CH-10004540,0.3,2
OD002513,CA-2014-106572,OFF-ST-10000585,0.2,2
OD002514,CA-2014-128888,OFF-EN-10003001,0.2,9
OD002515,CA-2017-123134,FUR-FU-10003975,0.0,3
OD002516,CA-2016-124352,OFF-LA-10004559,0.0,7
OD002517,CA-2016-124352,OFF-LA-10003223,0.0,6
OD002518,CA-2016-124352,OFF-AP-10002651,0.0,3
OD002519,CA-2016-124352,OFF-PA-10003177,0.0,2
OD002520,CA-2016-124352,TEC-PH-10003442,0.0,1
OD002521,CA-2016-124352,OFF-BI-10000977,0.0,4
OD002522,CA-2015-124541,OFF-AR-10004078,0.2,9
OD002523,CA-2015-124541,TEC-AC-10002550,0.2,2
OD002524,CA-2015-124541,OFF-BI-10004965,0.8,3
OD002525,CA-2015-124541,OFF-BI-10004209,0.8,6
OD002526,CA-2015-124541,OFF-PA-10001526,0.2,2
OD002527,CA-2014-108707,OFF-PA-10000788,0.2,2
OD002528,CA-2014-111500,OFF-PA-10000595,0.0,5
OD002529,CA-2014-111500,OFF-BI-10000829,0.0,4
OD002530,CA-2014-111500,OFF-FA-10002676,0.0,7
OD002531,CA-2014-111500,TEC-AC-10000844,0.0,4
OD002532,US-2017-117723,OFF-ST-10004459,0.2,6
OD002533,CA-2015-143238,TEC-AC-10003499,0.0,4
OD002534,CA-2015-168746,FUR-CH-10000513,0.3,2
OD002535,CA-2015-168746,TEC-PH-10000895,0.4,4
OD002536,CA-2015-168746,TEC-PH-10002555,0.4,1
OD002537,CA-2015-113404,FUR-CH-10003312,0.2,6
OD002538,CA-2015-113404,FUR-CH-10004086,0.2,3
OD002539,CA-2016-144792,FUR-FU-10002759,0.2,7
OD002540,CA-2014-164385,OFF-AP-10002191,0.2,3
OD002541,US-2016-114174,FUR-BO-10003450,0.0,3
OD002542,US-2016-114174,OFF-LA-10000248,0.0,4
OD002543,CA-2017-108070,OFF-ST-10004804,0.0,4
OD002544,CA-2017-108070,FUR-BO-10001337,0.15,1
OD002545,US-2015-128090,OFF-AR-10002255,0.2,1
OD002546,US-2015-128090,TEC-PH-10002624,0.2,5
OD002547,US-2015-128090,OFF-PA-10001878,0.2,8
OD002548,US-2015-128090,OFF-LA-10000452,0.2,2
OD002549,CA-2017-101042,FUR-FU-10004665,0.0,6
OD002550,CA-2017-101042,OFF-BI-10000088,0.0,2
OD002551,CA-2016-155439,OFF-PA-10000029,0.0,4
OD002552,CA-2016-118626,TEC-PH-10000369,0.2,7
OD002553,CA-2015-111458,TEC-AC-10001590,0.0,2
OD002554,US-2016-126844,FUR-FU-10004909,0.6,8
OD002555,US-2015-112508,OFF-AP-10002287,0.2,2
OD002556,CA-2015-147788,FUR-BO-10004357,0.0,7
OD002557,CA-2015-147788,OFF-LA-10003766,0.0,5
OD002558,CA-2015-147788,OFF-ST-10000046,0.0,2
OD002559,CA-2015-144288,OFF-LA-10003190,0.2,4
OD002560,CA-2015-144288,OFF-PA-10002787,0.2,2
OD002561,CA-2015-110632,TEC-AC-10000387,0.0,1
OD002562,CA-2015-110632,OFF-ST-10001291,0.0,2
OD002563,CA-2017-109589,TEC-AC-10003116,0.0,4
OD002564,CA-2017-123967,OFF-BI-10001308,0.2,5
OD002565,CA-2017-123967,FUR-TA-10003954,0.0,9
OD002566,CA-2017-148929,OFF-ST-10003282,0.0,8
OD002567,CA-2017-134404,TEC-PH-10000576,0.4,2
OD002568,CA-2017-134404,OFF-AR-10004441,0.2,4
OD002569,CA-2017-109778,OFF-AR-10003759,0.2,2
OD002570,CA-2016-155845,TEC-AC-10004145,0.2,7
OD002571,CA-2017-145128,FUR-FU-10000293,0.0,5
OD002572,CA-2014-129091,OFF-EN-10004955,0.0,3
OD002573,CA-2014-129091,OFF-BI-10001071,0.0,5
OD002574,CA-2014-129091,OFF-EN-10001990,0.0,2
OD002575,CA-2014-129091,OFF-AP-10002734,0.0,3
OD002576,US-2014-155502,FUR-FU-10004587,0.0,3
OD002577,US-2014-155502,OFF-ST-10004337,0.0,8
OD002578,US-2014-155502,OFF-PA-10003072,0.0,3
OD002579,US-2014-155502,OFF-PA-10000380,0.0,2
OD002580,US-2014-155502,TEC-PH-10004833,0.0,13
OD002581,US-2014-155502,FUR-FU-10001847,0.0,3
OD002582,US-2014-155502,TEC-PH-10002103,0.0,2
OD002583,CA-2015-121041,OFF-EN-10001137,0.2,2
OD002584,CA-2017-131695,OFF-ST-10001476,0.0,7
OD002585,CA-2017-131695,FUR-FU-10002045,0.0,1
OD002586,CA-2016-137729,OFF-ST-10001505,0.0,1
OD002587,CA-2016-137729,TEC-PH-10001433,0.2,3
OD002588,US-2016-115455,FUR-FU-10004671,0.6,2
OD002589,US-2016-115455,FUR-TA-10003569,0.5,3
OD002590,CA-2017-128300,TEC-PH-10002807,0.0,2
OD002591,CA-2017-128300,OFF-BI-10001597,0.0,8
OD002592,CA-2017-149048,OFF-EN-10003296,0.0,2
OD002593,CA-2017-149048,OFF-BI-10004632,0.0,3
OD002594,CA-2017-149048,TEC-PH-10002310,0.0,3
OD002595,CA-2017-149048,OFF-ST-10000078,0.0,2
OD002596,CA-2017-149048,OFF-PA-10001752,0.0,3
OD002597,CA-2017-108553,OFF-AP-10000026,0.0,2
OD002598,CA-2017-108553,OFF-SU-10002573,0.0,7
OD002599,CA-2016-165848,OFF-PA-10000349,0.0,3
OD002600,CA-2016-165848,TEC-MA-10003356,0.0,3
OD002601,CA-2016-165848,FUR-BO-10000362,0.2,1
OD002602,CA-2016-165848,FUR-FU-10003878,0.0,4
OD002603,CA-2014-112718,OFF-BI-10000591,0.7,1
OD002604,CA-2016-154053,OFF-AR-10003727,0.0,1
OD002605,CA-2014-127446,TEC-AC-10001635,0.2,3
OD002606,CA-2014-127446,OFF-LA-10001317,0.2,1
OD002607,CA-2014-127446,FUR-TA-10000577,0.3,5
OD002608,CA-2014-127446,OFF-LA-10000248,0.2,2
OD002609,CA-2014-127446,OFF-PA-10000955,0.2,3
OD002610,CA-2014-127446,FUR-FU-10000221,0.6,3
OD002611,CA-2016-137204,FUR-CH-10002304,0.2,2
OD002612,CA-2014-147298,FUR-CH-10004886,0.2,3
OD002613,CA-2014-147298,OFF-BI-10001525,0.2,6
OD002614,CA-2017-147942,OFF-LA-10003663,0.0,2
OD002615,CA-2017-147942,OFF-BI-10001294,0.2,13
OD002616,CA-2017-115931,OFF-AR-10000369,0.0,3
OD002617,CA-2017-115931,TEC-PH-10001300,0.2,4
OD002618,CA-2017-115931,OFF-ST-10000876,0.0,3
OD002619,CA-2017-115931,OFF-LA-10001404,0.0,5
OD002620,CA-2014-164861,OFF-PA-10001972,0.0,4
OD002621,CA-2017-127180,TEC-CO-10004722,0.2,4
OD002622,CA-2017-127180,TEC-PH-10001494,0.0,8
OD002623,CA-2017-127180,OFF-EN-10002500,0.0,5
OD002624,CA-2017-127180,TEC-PH-10003800,0.0,1
OD002625,US-2017-165344,TEC-AC-10002399,0.2,4
OD002626,US-2017-165344,TEC-MA-10002210,0.7,7
OD002627,US-2017-165344,OFF-BI-10003196,0.7,10
OD002628,CA-2015-168186,OFF-PA-10000477,0.0,3
OD002629,US-2017-110604,FUR-FU-10000076,0.0,2
OD002630,US-2017-110604,FUR-CH-10002017,0.2,2
OD002631,US-2017-110604,FUR-CH-10004287,0.2,1
OD002632,CA-2015-116750,FUR-FU-10003829,0.2,2
OD002633,CA-2015-116750,OFF-BI-10004728,0.7,5
OD002634,CA-2015-162369,OFF-ST-10000046,0.0,2
OD002635,CA-2017-108441,OFF-PA-10000697,0.0,4
OD002636,CA-2017-108441,OFF-BI-10000848,0.2,3
OD002637,CA-2017-108441,OFF-AR-10004691,0.0,3
OD002638,CA-2017-108441,FUR-CH-10000595,0.1,4
OD002639,CA-2015-169740,TEC-AC-10000927,0.0,1
OD002640,CA-2016-124051,OFF-PA-10001289,0.2,6
OD002641,CA-2016-149111,TEC-PH-10003092,0.2,1
OD002642,CA-2016-149111,FUR-FU-10000206,0.2,8
OD002643,CA-2014-131002,FUR-FU-10004270,0.0,3
OD002644,CA-2014-131002,OFF-BI-10000948,0.0,3
OD002645,CA-2014-131002,OFF-PA-10000223,0.0,2
OD002646,CA-2014-131002,FUR-FU-10004665,0.0,6
OD002647,CA-2014-131002,TEC-PH-10000215,0.0,3
OD002648,US-2016-146794,FUR-BO-10004467,0.15,5
OD002649,CA-2017-112515,OFF-BI-10000829,0.2,3
OD002650,CA-2017-112515,OFF-BI-10003712,0.2,3
OD002651,CA-2017-112515,OFF-PA-10000062,0.0,3
OD002652,CA-2017-112515,FUR-BO-10003404,0.0,3
OD002653,CA-2017-112515,OFF-BI-10004233,0.2,2
OD002654,CA-2017-112515,OFF-ST-10001272,0.0,2
OD002655,CA-2017-112515,OFF-LA-10001175,0.0,5
OD002656,CA-2016-150343,OFF-EN-10004030,0.0,3
OD002657,CA-2015-135538,FUR-CH-10004287,0.2,4
OD002658,CA-2017-123372,TEC-PH-10002834,0.0,11
OD002659,CA-2017-123372,OFF-EN-10003055,0.0,2
OD002660,CA-2017-159604,OFF-BI-10003460,0.0,2
OD002661,CA-2016-164784,OFF-LA-10001569,0.2,1
OD002662,CA-2016-164784,FUR-TA-10004534,0.4,3
OD002663,CA-2016-164784,OFF-BI-10002954,0.7,2
OD002664,CA-2016-111794,TEC-AC-10003832,0.2,3
OD002665,CA-2016-111794,OFF-PA-10000474,0.2,1
OD002666,US-2015-139759,FUR-CH-10002774,0.2,1
OD002667,US-2015-139759,OFF-AP-10002765,0.0,4
OD002668,CA-2014-126403,OFF-PA-10001144,0.0,3
OD002669,CA-2014-126403,FUR-CH-10003761,0.0,6
OD002670,CA-2014-126403,OFF-PA-10004665,0.0,2
OD002671,CA-2014-126403,OFF-ST-10000078,0.0,5
OD002672,CA-2017-136875,OFF-PA-10000357,0.0,3
OD002673,CA-2017-132185,OFF-AR-10000422,0.2,5
OD002674,CA-2017-132185,OFF-AP-10001205,0.2,1
OD002675,US-2014-160780,OFF-BI-10001116,0.7,7
OD002676,US-2014-160780,OFF-BI-10002931,0.7,2
OD002677,CA-2017-127026,OFF-BI-10000546,0.0,5
OD002678,CA-2017-127026,TEC-AC-10002049,0.0,5
OD002679,CA-2017-127026,OFF-BI-10001196,0.0,4
OD002680,CA-2017-127026,TEC-MA-10002981,0.1,3
OD002681,CA-2017-127026,TEC-PH-10003601,0.0,1
OD002682,CA-2017-137085,OFF-BI-10000632,0.2,9
OD002683,CA-2016-133123,OFF-EN-10003055,0.2,3
OD002684,CA-2016-133123,OFF-BI-10001031,0.7,2
OD002685,US-2016-128195,OFF-BI-10002003,0.8,5
OD002686,CA-2015-153220,OFF-PA-10003016,0.0,5
OD002687,CA-2014-123064,OFF-AR-10004582,0.2,4
OD002688,CA-2017-156412,OFF-BI-10004364,0.7,3
OD002689,US-2016-144211,OFF-PA-10002246,0.2,3
OD002690,US-2016-144211,TEC-PH-10002890,0.2,3
OD002691,CA-2016-138079,FUR-FU-10001475,0.0,5
OD002692,CA-2014-143182,FUR-FU-10004270,0.2,1
OD002693,CA-2016-161662,OFF-PA-10003465,0.2,2
OD002694,CA-2014-145317,TEC-MA-10003626,0.5,4
OD002695,CA-2014-145317,TEC-MA-10002412,0.5,6
OD002696,CA-2014-145317,OFF-PA-10001804,0.2,4
OD002697,CA-2014-145317,OFF-AR-10003183,0.2,3
OD002698,CA-2014-145317,FUR-FU-10004270,0.2,2
OD002699,CA-2014-145317,OFF-FA-10003112,0.2,3
OD002700,CA-2014-145317,FUR-FU-10001986,0.2,3
OD002701,CA-2014-143413,OFF-PA-10002319,0.0,3
OD002702,CA-2017-156818,TEC-AC-10002323,0.0,6
OD002703,CA-2017-155873,OFF-SU-10001165,0.0,2
OD002704,CA-2017-155873,OFF-PA-10001246,0.0,3
OD002705,CA-2017-155873,OFF-PA-10001815,0.0,4
OD002706,CA-2015-121797,FUR-FU-10001876,0.0,7
OD002707,CA-2015-121797,TEC-MA-10000488,0.2,3
OD002708,US-2015-120572,OFF-BI-10001098,0.7,2
OD002709,CA-2017-132430,FUR-FU-10003577,0.2,4
OD002710,CA-2017-146031,OFF-AR-10002656,0.0,9
OD002711,CA-2014-110100,TEC-PH-10004531,0.2,3
OD002712,CA-2015-103723,OFF-AR-10003251,0.0,5
OD002713,CA-2014-127187,TEC-PH-10000673,0.0,2
OD002714,CA-2017-128475,TEC-AC-10000158,0.0,2
OD002715,CA-2014-100006,TEC-PH-10002075,0.0,3
OD002716,CA-2017-144827,OFF-ST-10004340,0.0,2
OD002717,CA-2014-110030,FUR-FU-10002759,0.6,3
OD002718,CA-2014-121286,OFF-FA-10000585,0.2,3
OD002719,CA-2014-121286,OFF-AP-10004859,0.2,5
OD002720,CA-2016-164735,OFF-ST-10001558,0.0,5
OD002721,CA-2014-153479,OFF-LA-10004689,0.0,5
OD002722,CA-2014-153479,OFF-BI-10002867,0.2,2
OD002723,CA-2017-149888,TEC-PH-10003811,0.4,5
OD002724,CA-2017-149888,FUR-TA-10000849,0.4,4
OD002725,CA-2017-119193,OFF-BI-10000848,0.7,1
OD002726,CA-2017-119193,TEC-PH-10003072,0.4,7
OD002727,CA-2017-104801,OFF-AR-10001547,0.0,3
OD002728,CA-2017-104801,TEC-AC-10001838,0.0,4
OD002729,CA-2017-104801,FUR-FU-10004017,0.0,1
OD002730,CA-2014-107594,TEC-PH-10002923,0.0,2
OD002731,CA-2014-107594,OFF-AR-10000716,0.0,1
OD002732,CA-2015-129770,OFF-PA-10000249,0.0,4
OD002733,CA-2015-115798,TEC-PH-10003691,0.0,3
OD002734,CA-2015-115798,OFF-PA-10001560,0.0,7
OD002735,CA-2015-115798,FUR-BO-10004467,0.0,3
OD002736,CA-2015-115798,TEC-PH-10001819,0.0,2
OD002737,CA-2017-122707,OFF-SU-10000157,0.0,4
OD002738,CA-2017-122707,TEC-AC-10004227,0.0,2
OD002739,CA-2016-165015,OFF-EN-10003134,0.2,5
OD002740,CA-2014-149244,FUR-FU-10004671,0.0,2
OD002741,CA-2015-140144,FUR-FU-10002253,0.0,6
OD002742,CA-2015-140144,TEC-PH-10002726,0.2,3
OD002743,CA-2017-163321,TEC-AC-10004571,0.2,1
OD002744,CA-2014-155887,FUR-TA-10002228,0.3,3
OD002745,US-2015-165449,TEC-AC-10004127,0.2,4
OD002746,CA-2015-110247,OFF-BI-10001553,0.7,3
OD002747,US-2014-141257,FUR-CH-10002758,0.2,3
OD002748,CA-2014-154669,OFF-ST-10000532,0.0,11
OD002749,CA-2014-158029,FUR-CH-10000988,0.2,2
OD002750,CA-2015-155306,OFF-AR-10003251,0.0,2
OD002751,CA-2015-155306,TEC-AC-10003174,0.0,3
OD002752,CA-2015-155306,TEC-PH-10002310,0.2,5
OD002753,CA-2015-155306,OFF-AP-10002651,0.0,5
OD002754,CA-2015-155306,OFF-PA-10001184,0.0,2
OD002755,CA-2016-127775,TEC-AC-10002402,0.0,3
OD002756,CA-2016-146171,FUR-FU-10004270,0.0,4
OD002757,CA-2016-146171,OFF-ST-10001526,0.0,4
OD002758,CA-2014-129574,OFF-PA-10002893,0.0,5
OD002759,CA-2017-126536,TEC-AC-10003709,0.0,1
OD002760,CA-2017-126536,OFF-BI-10001191,0.2,5
OD002761,CA-2017-165757,OFF-BI-10003166,0.7,3
OD002762,CA-2017-165757,OFF-BI-10003982,0.7,5
OD002763,CA-2017-165757,OFF-ST-10004835,0.2,2
OD002764,CA-2017-167752,OFF-AP-10000159,0.2,1
OD002765,CA-2017-167752,OFF-AP-10002945,0.2,8
OD002766,US-2015-122140,OFF-AP-10001242,0.8,2
OD002767,US-2015-122140,TEC-AC-10003038,0.2,7
OD002768,US-2015-122140,TEC-AC-10003289,0.2,3
OD002769,CA-2016-163986,OFF-ST-10000918,0.0,5
OD002770,CA-2017-158967,FUR-FU-10001940,0.2,3
OD002771,CA-2016-131576,OFF-BI-10002852,0.0,3
OD002772,CA-2017-143455,OFF-PA-10004451,0.2,2
OD002773,CA-2016-144729,OFF-ST-10004804,0.0,3
OD002774,CA-2015-127019,OFF-AP-10003971,0.2,7
OD002775,CA-2015-138534,FUR-BO-10003159,0.15,2
OD002776,CA-2017-108322,FUR-FU-10001935,0.2,8
OD002777,CA-2017-108322,TEC-AC-10003433,0.2,3
OD002778,CA-2017-167668,OFF-LA-10004544,0.0,4
OD002779,CA-2017-146724,OFF-AR-10001026,0.0,10
OD002780,CA-2016-139878,TEC-PH-10001336,0.0,2
OD002781,US-2016-106677,TEC-PH-10003187,0.4,2
OD002782,CA-2016-116974,TEC-PH-10004897,0.4,4
OD002783,CA-2015-149972,FUR-CH-10004997,0.2,4
OD002784,CA-2015-149972,OFF-FA-10002763,0.0,2
OD002785,US-2014-117744,FUR-FU-10001588,0.6,5
OD002786,US-2014-117744,OFF-AR-10000940,0.2,7
OD002787,US-2014-117744,FUR-FU-10002759,0.6,5
OD002788,CA-2014-125514,OFF-AP-10000358,0.0,2
OD002789,CA-2014-125514,OFF-AP-10003281,0.0,3
OD002790,CA-2014-125514,OFF-PA-10000029,0.0,1
OD002791,CA-2014-154599,TEC-PH-10001557,0.2,14
OD002792,CA-2014-154599,TEC-PH-10000576,0.2,4
OD002793,CA-2014-154599,OFF-BI-10002764,0.2,7
OD002794,CA-2014-154599,FUR-BO-10001337,0.15,3
OD002795,CA-2017-158743,OFF-AR-10002257,0.0,4
OD002796,CA-2017-158743,OFF-PA-10001019,0.0,2
OD002797,CA-2017-158743,OFF-BI-10003364,0.0,5
OD002798,CA-2016-153318,TEC-PH-10000984,0.2,5
OD002799,US-2015-110163,OFF-AR-10001683,0.2,1
OD002800,CA-2017-143329,FUR-FU-10000629,0.0,3
OD002801,CA-2015-159380,OFF-PA-10003893,0.0,3
OD002802,CA-2015-159380,OFF-PA-10004239,0.0,6
OD002803,CA-2015-122623,FUR-CH-10000553,0.3,2
OD002804,CA-2015-148635,OFF-FA-10004395,0.0,2
OD002805,CA-2015-148635,OFF-PA-10004782,0.0,2
OD002806,CA-2015-148635,FUR-BO-10002213,0.0,5
OD002807,CA-2015-148635,FUR-CH-10001854,0.2,2
OD002808,CA-2015-135685,OFF-PA-10000157,0.0,9
OD002809,CA-2015-135685,FUR-FU-10001185,0.0,6
OD002810,CA-2015-135685,FUR-TA-10001520,0.0,3
OD002811,CA-2015-135685,TEC-AC-10004145,0.0,4
OD002812,CA-2015-135685,FUR-TA-10000688,0.0,3
OD002813,CA-2015-104626,OFF-BI-10001510,0.0,5
OD002814,CA-2015-104626,FUR-CH-10003817,0.0,1
OD002815,CA-2015-104626,FUR-FU-10000308,0.0,2
OD002816,CA-2015-104626,OFF-ST-10003208,0.0,6
OD002817,CA-2016-160500,OFF-BI-10003784,0.2,5
OD002818,CA-2016-160500,FUR-TA-10003748,0.2,3
OD002819,CA-2017-100202,TEC-PH-10002563,0.2,3
OD002820,CA-2017-131016,OFF-AR-10000122,0.2,2
OD002821,CA-2017-131016,OFF-ST-10000352,0.2,2
OD002822,US-2014-112914,OFF-PA-10003270,0.2,8
OD002823,US-2014-112914,FUR-BO-10003272,0.32,2
OD002824,US-2014-112914,OFF-BI-10002982,0.8,2
OD002825,US-2014-112914,OFF-EN-10001509,0.2,2
OD002826,CA-2016-124149,OFF-PA-10002421,0.2,6
OD002827,CA-2016-124149,OFF-ST-10000760,0.2,5
OD002828,CA-2016-124149,OFF-PA-10002923,0.2,2
OD002829,CA-2014-148915,OFF-ST-10001128,0.2,5
OD002830,CA-2014-148915,TEC-PH-10000673,0.2,3
OD002831,CA-2017-134649,OFF-AR-10001547,0.0,7
OD002832,CA-2017-134649,OFF-BI-10001890,0.0,2
OD002833,CA-2017-110842,OFF-AP-10003971,0.0,1
OD002834,CA-2017-110842,OFF-PA-10000520,0.0,3
OD002835,CA-2017-110842,OFF-BI-10000977,0.2,5
OD002836,CA-2016-147368,TEC-MA-10002178,0.5,2
OD002837,US-2015-104185,OFF-ST-10001526,0.0,1
OD002838,US-2014-125521,FUR-CH-10003379,0.0,4
OD002839,US-2017-135062,OFF-PA-10000100,0.2,7
OD002840,CA-2017-135650,OFF-ST-10001809,0.2,2
OD002841,CA-2017-112865,TEC-AC-10000387,0.2,3
OD002842,US-2016-162852,FUR-CH-10004853,0.3,8
OD002843,CA-2017-138163,OFF-AR-10001958,0.0,3
OD002844,CA-2017-152093,OFF-BI-10003527,0.8,3
OD002845,CA-2017-157854,FUR-FU-10003832,0.0,6
OD002846,CA-2017-157854,OFF-BI-10001359,0.0,3
OD002847,CA-2016-123617,OFF-BI-10002976,0.7,6
OD002848,US-2016-128293,OFF-ST-10000736,0.2,1
OD002849,CA-2017-107342,OFF-PA-10001745,0.0,4
OD002850,CA-2016-136371,FUR-FU-10000409,0.0,1
OD002851,CA-2016-136371,FUR-FU-10000221,0.0,4
OD002852,CA-2017-137344,OFF-ST-10000344,0.0,3
OD002853,CA-2017-169810,OFF-LA-10003663,0.0,7
OD002854,CA-2016-128594,FUR-CH-10001215,0.2,4
OD002855,CA-2016-154690,FUR-CH-10000988,0.2,2
OD002856,CA-2017-138975,TEC-AC-10003441,0.0,4
OD002857,CA-2017-138975,TEC-PH-10004389,0.0,3
OD002858,CA-2017-138975,FUR-BO-10004695,0.0,9
OD002859,CA-2017-138975,OFF-PA-10000100,0.0,7
OD002860,CA-2017-106537,OFF-PA-10000223,0.2,4
OD002861,US-2017-103828,OFF-ST-10001325,0.0,3
OD002862,US-2017-103828,OFF-AP-10004249,0.0,7
OD002863,US-2017-103828,OFF-AR-10000588,0.0,3
OD002864,US-2017-103828,OFF-SU-10000946,0.0,4
OD002865,CA-2016-115588,OFF-SU-10001225,0.2,5
OD002866,CA-2016-115588,OFF-ST-10001558,0.2,3
OD002867,CA-2017-143861,FUR-FU-10001546,0.2,2
OD002868,CA-2014-148040,OFF-PA-10002581,0.2,3
OD002869,CA-2014-148040,FUR-CH-10001482,0.2,3
OD002870,CA-2017-135167,OFF-AR-10002399,0.0,1
OD002871,CA-2017-137022,OFF-ST-10001963,0.0,8
OD002872,US-2017-102638,OFF-FA-10002988,0.0,3
OD002873,US-2016-167339,FUR-CH-10004289,0.2,2
OD002874,US-2016-167339,FUR-CH-10000785,0.2,7
OD002875,CA-2016-152072,OFF-EN-10003040,0.0,2
OD002876,CA-2016-152072,OFF-AR-10001573,0.0,2
OD002877,CA-2016-152072,TEC-AC-10000844,0.0,3
OD002878,CA-2016-102932,OFF-BI-10000756,0.0,6
OD002879,CA-2016-102932,OFF-SU-10000381,0.0,3
OD002880,CA-2014-165540,OFF-BI-10004094,0.8,5
OD002881,CA-2016-130799,FUR-FU-10001852,0.0,4
OD002882,CA-2016-164483,OFF-BI-10000014,0.2,2
OD002883,US-2016-159856,FUR-CH-10003396,0.2,5
OD002884,CA-2017-102099,OFF-AR-10003811,0.0,3
OD002885,CA-2017-102099,OFF-PA-10003172,0.0,2
OD002886,CA-2017-102099,OFF-PA-10000289,0.0,5
OD002887,CA-2017-164049,OFF-PA-10000791,0.0,5
OD002888,CA-2014-142727,FUR-CH-10002304,0.0,2
OD002889,CA-2014-142727,OFF-BI-10000136,0.0,3
OD002890,CA-2017-139913,OFF-PA-10003739,0.0,2
OD002891,CA-2017-139913,OFF-PA-10002479,0.0,5
OD002892,CA-2017-139913,FUR-FU-10000771,0.0,11
OD002893,CA-2017-139913,TEC-PH-10001552,0.0,3
OD002894,CA-2014-169033,OFF-AR-10001915,0.0,5
OD002895,US-2016-164630,TEC-CO-10000971,0.2,4
OD002896,US-2015-114839,FUR-CH-10004086,0.3,2
OD002897,CA-2015-166464,TEC-CO-10000971,0.2,2
OD002898,CA-2015-166464,OFF-LA-10001317,0.0,4
OD002899,CA-2017-124898,OFF-PA-10003656,0.0,7
OD002900,CA-2016-164035,OFF-PA-10002160,0.2,5
OD002901,CA-2016-153577,OFF-PA-10000575,0.2,7
OD002902,CA-2016-153577,FUR-CH-10003981,0.3,3
OD002903,CA-2014-127586,OFF-ST-10002615,0.0,2
OD002904,CA-2017-121615,OFF-PA-10000327,0.0,2
OD002905,CA-2017-121615,OFF-ST-10001325,0.0,5
OD002906,CA-2017-121615,OFF-LA-10001771,0.0,3
OD002907,CA-2017-166415,OFF-FA-10004968,0.0,3
OD002908,CA-2015-118444,OFF-AP-10000576,0.2,4
OD002909,CA-2014-113929,OFF-EN-10003286,0.0,5
OD002910,CA-2014-113929,OFF-AR-10003772,0.0,4
OD002911,CA-2014-113929,OFF-BI-10002852,0.2,3
OD002912,CA-2015-134747,TEC-PH-10002890,0.0,3
OD002913,CA-2015-134747,OFF-BI-10001308,0.0,2
OD002914,CA-2015-134747,TEC-PH-10001750,0.0,4
OD002915,CA-2017-155047,OFF-AR-10003338,0.2,1
OD002916,CA-2016-160129,OFF-FA-10002763,0.2,5
OD002917,CA-2016-160129,FUR-FU-10002088,0.2,2
OD002918,CA-2016-160129,FUR-FU-10003976,0.2,7
OD002919,CA-2017-164329,OFF-ST-10001511,0.0,2
OD002920,US-2015-141453,OFF-BI-10000301,0.8,3
OD002921,CA-2014-156993,OFF-FA-10003495,0.0,1
OD002922,CA-2014-157721,OFF-AP-10001303,0.0,1
OD002923,CA-2014-157721,FUR-FU-10002116,0.0,1
OD002924,CA-2017-128629,FUR-FU-10000771,0.0,3
OD002925,CA-2017-158106,OFF-AR-10002255,0.0,3
OD002926,US-2017-120390,OFF-BI-10004995,0.7,4
OD002927,CA-2017-143434,FUR-FU-10002597,0.0,4
OD002928,CA-2015-168564,OFF-BI-10004970,0.2,2
OD002929,CA-2015-168564,OFF-BI-10002557,0.2,2
OD002930,CA-2015-168564,FUR-CH-10000785,0.2,1
OD002931,US-2016-169040,TEC-PH-10002310,0.2,1
OD002932,US-2016-169040,TEC-PH-10002834,0.2,3
OD002933,US-2016-169040,OFF-EN-10000927,0.0,1
OD002934,US-2016-169040,OFF-BI-10001636,0.2,7
OD002935,US-2016-169040,OFF-PA-10001736,0.0,7
OD002936,US-2016-169040,OFF-PA-10000482,0.0,5
OD002937,US-2016-169040,OFF-BI-10001658,0.2,3
OD002938,CA-2017-155880,FUR-CH-10000422,0.0,1
OD002939,CA-2017-155880,FUR-CH-10004675,0.0,7
OD002940,CA-2017-155880,FUR-CH-10002880,0.0,3
OD002941,CA-2017-126242,OFF-ST-10000675,0.0,9
OD002942,CA-2017-126242,FUR-FU-10002685,0.0,1
OD002943,CA-2016-166443,FUR-FU-10004020,0.0,7
OD002944,CA-2017-169859,FUR-FU-10004963,0.0,3
OD002945,CA-2017-169859,OFF-BI-10000174,0.2,14
OD002946,CA-2017-169859,OFF-EN-10000461,0.0,5
OD002947,CA-2017-134915,TEC-AC-10001266,0.2,4
OD002948,CA-2017-134915,OFF-PA-10002160,0.2,5
OD002949,CA-2017-134915,FUR-CH-10004875,0.2,2
OD002950,CA-2017-134915,FUR-FU-10000305,0.2,2
OD002951,CA-2017-134915,TEC-PH-10000347,0.2,2
OD002952,CA-2017-134915,TEC-PH-10001459,0.2,2
OD002953,CA-2016-153353,TEC-PH-10000439,0.0,1
OD002954,CA-2017-123638,FUR-CH-10002647,0.1,3
OD002955,CA-2017-168900,OFF-BI-10003910,0.7,1
OD002956,CA-2015-158456,OFF-BI-10001097,0.2,4
OD002957,CA-2015-158456,OFF-FA-10004854,0.0,4
OD002958,CA-2017-143665,OFF-PA-10003673,0.0,3
OD002959,CA-2017-143665,OFF-LA-10002034,0.0,8
