OrderID,OrderDate,ShipDate,ShipMode,AddressID,CustomerID
CA-2017-109750,2017-07-22,2017-07-28,Standard Class,A001575,FH-14365
CA-2015-149384,2015-07-10,2015-07-10,Same Day,A001576,EH-13945
CA-2014-131527,2014-12-01,2014-12-07,Standard Class,A001577,TB-21280
CA-2017-164000,2017-12-18,2017-12-22,Standard Class,A001578,AH-10030
CA-2014-164224,2014-05-18,2014-05-20,Second Class,A001579,TT-21070
CA-2014-158372,2014-11-10,2014-11-16,Standard Class,A001580,RD-19900
CA-2016-108882,2016-01-09,2016-01-15,Standard Class,A001581,LA-16780
US-2017-108245,2017-09-22,2017-09-27,Standard Class,A001582,SH-19975
CA-2014-142314,2014-12-23,2014-12-28,Standard Class,A001583,SF-20200
CA-2016-132409,2016-05-26,2016-06-01,Standard Class,A001584,TH-21235
CA-2017-150189,2017-07-08,2017-07-10,First Class,A001585,VG-21790
CA-2014-114433,2014-05-13,2014-05-17,Standard Class,A001586,NP-18325
CA-2017-104640,2017-11-10,2017-11-16,Standard Class,A001587,FH-14275
US-2015-137008,2015-10-02,2015-10-08,Standard Class,A001588,JP-15460
CA-2014-108189,2014-10-02,2014-10-05,First Class,A001589,ES-14080
CA-2014-154641,2014-08-11,2014-08-16,Standard Class,A001590,KL-16645
CA-2017-131625,2017-09-01,2017-09-05,Second Class,A001591,BN-11515
US-2017-156356,2017-04-16,2017-04-22,Standard Class,A001592,ND-18370
CA-2016-138933,2016-04-24,2016-04-27,First Class,A001593,JL-15130
CA-2016-140746,2016-01-15,2016-01-15,Same Day,A001594,RC-19825
CA-2016-146836,2016-05-02,2016-05-02,Same Day,A001595,CC-12475
US-2016-127971,2016-11-20,2016-11-27,Standard Class,A001596,DW-13195
US-2016-140809,2016-02-01,2016-02-03,First Class,A001597,CK-12760
CA-2017-114524,2017-03-31,2017-04-05,Second Class,A001598,EG-13900
CA-2017-113355,2017-12-01,2017-12-05,Standard Class,A001599,SJ-20215
US-2017-140907,2017-12-10,2017-12-12,Second Class,A001600,BP-11185
CA-2016-159730,2016-09-17,2016-09-21,Standard Class,A001601,SJ-20125
CA-2016-157868,2016-12-23,2016-12-29,Standard Class,A001602,MC-17590
CA-2017-119389,2017-04-17,2017-04-19,First Class,A001603,BG-11740
CA-2017-110373,2017-10-27,2017-10-30,Second Class,A001604,MA-17560
CA-2016-155474,2016-07-08,2016-07-14,Standard Class,A001605,CC-12220
CA-2015-155453,2015-08-09,2015-08-14,Standard Class,A001606,RA-19885
US-2016-161844,2016-12-09,2016-12-14,Second Class,A001607,DK-12835
US-2016-162103,2016-11-13,2016-11-17,Standard Class,A001608,LB-16795
CA-2014-151554,2014-11-14,2014-11-15,First Class,A001609,CM-11815
CA-2014-140662,2014-11-17,2014-11-19,First Class,A001610,TS-21205
CA-2016-122518,2016-03-04,2016-03-08,Second Class,A001611,RF-19345
US-2014-126571,2014-10-11,2014-10-15,Standard Class,A001612,JF-15565
CA-2014-143840,2014-05-22,2014-05-29,Standard Class,A001613,EH-14185
CA-2014-115980,2014-07-15,2014-07-19,Standard Class,A001614,VW-21775
CA-2015-155145,2015-12-27,2015-12-29,Second Class,A001615,KN-16450
CA-2015-146038,2015-02-09,2015-02-16,Standard Class,A001616,SJ-20215
CA-2017-133865,2017-05-08,2017-05-12,Standard Class,A001617,PS-19045
CA-2017-116358,2017-11-02,2017-11-06,Standard Class,A001618,KM-16225
CA-2014-102988,2014-04-05,2014-04-09,Second Class,A001619,GM-14695
US-2014-117170,2014-09-17,2014-09-24,Standard Class,A001620,KT-16465
CA-2014-159478,2014-09-30,2014-10-06,Standard Class,A001621,MH-17785
CA-2014-103702,2014-09-12,2014-09-17,Standard Class,A001622,AF-10885
CA-2017-150525,2017-02-20,2017-02-25,Standard Class,A001623,JP-16135
CA-2015-157770,2015-12-13,2015-12-15,First Class,A001624,RD-19585
CA-2016-167290,2016-10-30,2016-11-04,Standard Class,A001625,JF-15295
CA-2014-106264,2014-12-26,2014-12-30,Standard Class,A001626,CK-12595
CA-2014-138023,2014-08-15,2014-08-18,First Class,A001627,KH-16510
CA-2017-113418,2017-10-01,2017-10-03,First Class,A001628,CM-12655
US-2015-110569,2015-05-23,2015-05-30,Standard Class,A001629,EB-13870
CA-2017-136308,2017-11-16,2017-11-16,Same Day,A001630,MW-18235
US-2014-159926,2014-11-18,2014-11-22,Standard Class,A001631,CS-11950
CA-2014-104738,2014-12-30,2015-01-01,Second Class,A001632,SP-20620
CA-2015-144386,2015-11-05,2015-11-11,Standard Class,A001633,GT-14635
CA-2016-111416,2016-09-17,2016-09-22,Standard Class,A001634,LW-17215
CA-2016-162747,2016-03-20,2016-03-25,Second Class,A001635,AH-10030
US-2014-133130,2014-09-27,2014-10-01,Standard Class,A001636,TH-21100
CA-2017-169978,2017-12-24,2017-12-28,Standard Class,A001637,HG-15025
CA-2017-161739,2017-11-10,2017-11-15,Second Class,A001638,EB-13750
CA-2015-165057,2015-09-11,2015-09-15,Standard Class,A001639,SC-20725
CA-2014-134551,2014-12-20,2014-12-25,Standard Class,A001640,TS-21505
CA-2015-120810,2015-07-23,2015-07-27,Standard Class,A001641,TH-21550
CA-2014-165309,2014-11-11,2014-11-15,Standard Class,A001642,KD-16270
CA-2017-122595,2017-12-14,2017-12-20,Standard Class,A001643,GM-14455
US-2017-109253,2017-08-21,2017-08-22,First Class,A001644,PR-18880
CA-2016-145982,2016-08-27,2016-09-01,Second Class,A001645,TB-21055
CA-2015-112014,2015-08-13,2015-08-20,Standard Class,A001646,ON-18715
CA-2017-154732,2017-11-05,2017-11-07,First Class,A001647,AH-10195
US-2016-157308,2016-08-17,2016-08-21,Standard Class,A001648,NM-18520
CA-2016-147536,2016-12-26,2016-12-31,Standard Class,A001649,AR-10510
US-2014-134733,2014-09-23,2014-09-28,Standard Class,A001650,BM-11650
US-2014-150434,2014-07-19,2014-07-24,Standard Class,A001651,CA-12310
CA-2017-100335,2017-09-07,2017-09-13,Standard Class,A001652,NF-18595
CA-2016-139234,2016-05-06,2016-05-10,Standard Class,A001653,AF-10870
US-2015-142020,2015-06-04,2015-06-08,Second Class,A001654,TC-21535
CA-2015-139962,2015-12-13,2015-12-20,Standard Class,A001655,Dp-13240
CA-2016-130050,2016-07-16,2016-07-18,Second Class,A001656,MC-17425
CA-2014-115161,2014-01-31,2014-02-02,First Class,A001657,LC-17050
CA-2014-165379,2014-07-09,2014-07-15,Standard Class,A001658,BM-11650
CA-2015-115511,2015-11-21,2015-11-25,Standard Class,A001659,NW-18400
CA-2016-134887,2016-03-25,2016-03-25,Same Day,A001660,TB-21280
CA-2017-123778,2017-09-23,2017-09-30,Standard Class,A001661,BS-11755
CA-2015-161718,2015-12-04,2015-12-10,Standard Class,A001662,SO-20335
CA-2016-100671,2016-11-01,2016-11-04,First Class,A001663,CS-12490
CA-2017-142867,2017-03-17,2017-03-21,Standard Class,A001664,PO-19180
CA-2017-103156,2017-11-23,2017-11-24,First Class,A001665,TD-20995
US-2017-162208,2017-08-27,2017-08-30,First Class,A001666,SP-20620
CA-2015-130659,2015-12-04,2015-12-09,Second Class,A001667,MS-17365
CA-2017-148404,2017-10-07,2017-10-11,Standard Class,A001668,Dp-13240
CA-2017-101077,2017-03-25,2017-03-30,Second Class,A001669,DB-13660
CA-2014-166471,2014-08-09,2014-08-13,Standard Class,A001670,MG-17650
CA-2014-105340,2014-11-22,2014-11-25,First Class,A001671,EH-14185
US-2017-131583,2017-06-10,2017-06-10,Same Day,A001672,CL-11890
US-2017-148362,2017-07-01,2017-07-08,Standard Class,A001673,KF-16285
CA-2014-102274,2014-11-21,2014-11-26,Standard Class,A001674,DH-13075
CA-2015-129700,2015-05-04,2015-05-05,First Class,A001675,LA-16780
CA-2017-168739,2017-05-29,2017-06-05,Standard Class,A001676,HZ-14950
CA-2015-152527,2015-10-17,2015-10-17,Same Day,A001677,CM-12190
US-2014-150119,2014-04-23,2014-04-27,Standard Class,A001678,LB-16795
US-2017-150847,2017-04-30,2017-05-06,Standard Class,A001679,JF-15490
CA-2016-100244,2016-09-20,2016-09-24,Standard Class,A001680,GM-14695
CA-2016-116540,2016-09-02,2016-09-02,Same Day,A001681,SS-20590
CA-2015-151841,2015-04-27,2015-05-02,Standard Class,A001682,TC-21475
CA-2015-150791,2015-09-06,2015-09-13,Standard Class,A001683,CC-12430
CA-2016-134803,2016-05-28,2016-06-03,Standard Class,A001684,CL-12565
CA-2015-153381,2015-09-24,2015-09-28,Standard Class,A001685,DE-13255
US-2017-111024,2017-07-03,2017-07-06,Second Class,A001686,SZ-20035
CA-2017-148264,2017-12-08,2017-12-09,First Class,A001687,LF-17185
CA-2017-131212,2017-12-05,2017-12-09,Standard Class,A001688,AB-10165
US-2015-100531,2015-09-27,2015-09-29,First Class,A001689,NM-18520
CA-2017-152583,2017-10-30,2017-10-30,Same Day,A001690,RA-19945
CA-2015-144099,2015-11-29,2015-11-30,Same Day,A001691,PO-19195
CA-2014-158337,2014-03-11,2014-03-14,Second Class,A001692,KA-16525
CA-2017-168858,2017-11-19,2017-11-23,Standard Class,A001693,JD-16150
CA-2016-116344,2016-07-29,2016-08-02,Standard Class,A001694,JO-15145
CA-2015-131779,2015-06-12,2015-06-17,Standard Class,A001695,LE-16810
CA-2016-158869,2016-08-06,2016-08-07,First Class,A001696,AH-10690
CA-2017-102554,2017-06-11,2017-06-15,Standard Class,A001697,KN-16705
CA-2016-162614,2016-10-07,2016-10-13,Standard Class,A001698,TB-21250
CA-2014-168592,2014-09-08,2014-09-14,Standard Class,A001699,DP-13390
CA-2014-157609,2014-03-16,2014-03-21,Second Class,A001700,KN-16705
CA-2015-153325,2015-03-01,2015-03-02,Second Class,A001701,ST-20530
CA-2015-153626,2015-07-09,2015-07-14,Standard Class,A001702,EB-13870
CA-2016-166485,2016-02-20,2016-02-27,Standard Class,A001703,AH-10210
CA-2017-136448,2017-09-16,2017-09-18,First Class,A001704,AS-10090
CA-2017-114258,2017-11-05,2017-11-10,Second Class,A001705,EM-13825
CA-2015-152611,2015-02-20,2015-02-23,Second Class,A001706,KA-16525
CA-2016-165470,2016-11-25,2016-11-30,Standard Class,A001707,HJ-14875
CA-2017-128699,2017-12-03,2017-12-05,Second Class,A001708,ND-18370
US-2015-147242,2015-09-10,2015-09-14,Standard Class,A001709,EH-13765
CA-2016-146143,2016-12-14,2016-12-19,Standard Class,A000318,MC-17845
CA-2015-100888,2015-04-06,2015-04-10,Standard Class,A001710,MH-17455
US-2016-150035,2016-12-01,2016-12-05,Standard Class,A001711,CL-11890
CA-2017-122644,2017-11-12,2017-11-17,Standard Class,A001712,SF-20965
CA-2017-111815,2017-03-03,2017-03-10,Standard Class,A001713,EP-13915
CA-2016-144911,2016-11-27,2016-11-30,First Class,A001714,RW-19630
CA-2014-143385,2014-08-31,2014-09-05,Standard Class,A001715,SJ-20500
CA-2016-131289,2016-12-08,2016-12-14,Standard Class,A001716,SP-20620
CA-2014-124023,2014-04-07,2014-04-10,First Class,A001717,PJ-19015
CA-2014-124688,2014-08-27,2014-08-29,First Class,A001718,CC-12610
CA-2016-151169,2016-10-21,2016-10-26,Standard Class,A001719,MY-18295
US-2016-134761,2016-11-30,2016-11-30,Same Day,A001720,DB-13210
CA-2017-120705,2017-09-05,2017-09-11,Standard Class,A001721,MG-17875
CA-2015-157322,2015-07-02,2015-07-06,Standard Class,A001722,RH-19600
CA-2017-142034,2017-09-24,2017-09-28,Standard Class,A001723,KB-16240
CA-2016-107328,2016-08-08,2016-08-15,Standard Class,A001724,CA-12055
CA-2016-108616,2016-09-29,2016-10-03,Standard Class,A001725,JK-15730
CA-2017-125115,2017-04-10,2017-04-10,Same Day,A001726,RD-19930
CA-2016-150945,2016-12-18,2016-12-20,Second Class,A001727,JK-16120
CA-2014-166863,2014-06-20,2014-06-24,Standard Class,A001728,SC-20020
CA-2017-140326,2017-09-04,2017-09-06,First Class,A001729,HW-14935
CA-2016-168536,2016-12-20,2016-12-24,Standard Class,A001730,SC-20800
US-2016-113649,2016-08-09,2016-08-12,First Class,A001731,HA-14920
CA-2015-124975,2015-06-22,2015-06-25,First Class,A001732,MG-17875
CA-2015-168767,2015-04-10,2015-04-15,Standard Class,A001733,DM-12955
CA-2016-114482,2016-11-21,2016-11-25,Second Class,A001734,DM-13345
CA-2016-137673,2016-09-05,2016-09-10,Standard Class,A001735,ML-17395
CA-2016-132731,2016-11-24,2016-11-28,Standard Class,A001736,GA-14515
CA-2017-148922,2017-12-10,2017-12-15,Second Class,A001737,SU-20665
CA-2016-130680,2016-06-24,2016-06-29,Standard Class,A001738,BD-11320
CA-2015-141145,2015-09-17,2015-09-23,Standard Class,A001739,DB-13405
US-2016-152835,2016-05-19,2016-05-23,Standard Class,A001740,RP-19855
CA-2016-155565,2016-05-28,2016-05-28,Same Day,A001741,EH-13765
CA-2014-110849,2014-04-18,2014-04-23,Standard Class,A001742,JL-15835
CA-2016-145842,2016-06-17,2016-06-20,Second Class,A001743,FM-14380
CA-2014-158771,2014-05-09,2014-05-09,Same Day,A001744,SB-20290
CA-2016-157511,2016-09-18,2016-09-20,First Class,A001745,SV-20365
CA-2017-121216,2017-12-23,2017-12-25,Second Class,A001746,MM-17920
CA-2017-155292,2017-10-30,2017-11-01,First Class,A001747,RD-19810
CA-2016-152555,2016-03-29,2016-04-02,Second Class,A001748,ME-17320
CA-2017-107832,2017-11-23,2017-11-26,Second Class,A001749,FH-14275
CA-2014-120838,2014-03-23,2014-03-26,Second Class,A001750,PO-18865
CA-2017-118542,2017-12-01,2017-12-05,Standard Class,A001751,CC-12550
CA-2017-152737,2017-11-07,2017-11-12,Standard Class,A001752,TS-21505
CA-2017-109757,2017-09-04,2017-09-09,Second Class,A001753,MD-17350
CA-2016-130029,2016-07-03,2016-07-06,First Class,A001754,GT-14755
CA-2017-103877,2017-09-07,2017-09-14,Standard Class,A001755,RD-19660
CA-2016-137176,2016-09-09,2016-09-14,Second Class,A001756,DB-12910
CA-2017-168109,2017-07-03,2017-07-03,Same Day,A001757,JK-15640
US-2017-126081,2017-06-29,2017-07-04,Standard Class,A001758,FC-14335
CA-2017-117023,2017-08-07,2017-08-12,Standard Class,A001759,JW-15955
CA-2015-143532,2015-03-19,2015-03-24,Standard Class,A001760,DC-12850
CA-2016-103163,2016-06-07,2016-06-11,Standard Class,A001761,FM-14290
CA-2016-104157,2016-07-25,2016-07-29,Standard Class,A001762,MT-17815
CA-2017-117807,2017-10-01,2017-10-07,Standard Class,A001763,DK-13090
CA-2015-121650,2015-12-10,2015-12-16,Standard Class,A001764,KD-16495
CA-2017-161823,2017-09-03,2017-09-08,Standard Class,A001765,AG-10300
CA-2017-121839,2017-09-24,2017-09-28,Standard Class,A001766,MH-18115
CA-2017-158729,2017-12-19,2017-12-21,First Class,A001767,AC-10450
CA-2017-146535,2017-11-24,2017-11-30,Standard Class,A001768,FM-14290
CA-2014-154186,2014-12-13,2014-12-15,Second Class,A001769,RA-19285
CA-2016-108434,2016-12-05,2016-12-07,Second Class,A001770,JG-15160
CA-2016-164154,2016-09-11,2016-09-17,Standard Class,A001771,NZ-18565
CA-2017-148012,2017-12-09,2017-12-15,Standard Class,A001772,KM-16225
CA-2014-102869,2014-09-09,2014-09-14,Second Class,A001773,LC-17140
CA-2017-138310,2017-06-26,2017-06-30,Standard Class,A001774,NP-18700
CA-2014-159835,2014-11-17,2014-11-24,Standard Class,A001775,RB-19330
CA-2017-112956,2017-08-21,2017-08-27,Standard Class,A001776,TH-21550
CA-2016-119683,2016-03-12,2016-03-16,Second Class,A001777,CK-12595
CA-2014-163559,2014-09-23,2014-09-28,Second Class,A001778,ST-20530
CA-2014-140228,2014-04-28,2014-05-03,Standard Class,A001779,GB-14530
US-2016-131674,2016-11-29,2016-12-01,Second Class,A001780,NC-18535
CA-2015-110093,2015-12-03,2015-12-08,Standard Class,A001781,AB-10255
CA-2017-112529,2017-11-19,2017-11-21,First Class,A001782,SC-20770
CA-2016-154536,2016-09-05,2016-09-09,Standard Class,A001783,JC-15340
CA-2017-141929,2017-09-04,2017-09-08,Standard Class,A001784,RA-19285
CA-2016-109743,2016-09-22,2016-09-29,Standard Class,A001785,SH-19975
CA-2014-159184,2014-09-14,2014-09-19,Standard Class,A001786,JC-15775
CA-2017-113530,2017-05-19,2017-05-21,Second Class,A001787,BC-11125
CA-2014-169726,2014-08-09,2014-08-13,Standard Class,A001788,JH-15985
CA-2017-155957,2017-11-26,2017-11-30,Standard Class,A001789,CC-12610
CA-2017-132178,2017-05-03,2017-05-08,Second Class,A001790,DB-12970
CA-2016-145177,2016-11-10,2016-11-14,Standard Class,A001791,PP-18955
CA-2014-156594,2014-12-20,2014-12-23,Second Class,A001792,MC-17845
CA-2014-146528,2014-07-25,2014-07-27,Second Class,A001793,VF-21715
CA-2015-168459,2015-11-22,2015-11-27,Standard Class,A001794,MC-17275
CA-2017-109960,2017-12-09,2017-12-11,Second Class,A001795,DB-13210
CA-2017-133004,2017-08-31,2017-09-05,Standard Class,A001796,AJ-10945
CA-2017-168102,2017-04-24,2017-04-30,Standard Class,A001797,CP-12340
CA-2017-158036,2017-09-08,2017-09-14,Standard Class,A001798,DB-13555
CA-2015-128083,2015-03-12,2015-03-17,Standard Class,A001799,EB-13750
CA-2016-161676,2016-07-18,2016-07-23,Standard Class,A001800,JP-15460
CA-2016-155005,2016-06-13,2016-06-15,Second Class,A001801,SC-20050
US-2017-129777,2017-07-03,2017-07-09,Standard Class,A001802,FM-14290
CA-2014-129364,2014-12-08,2014-12-13,Standard Class,A001803,TB-21250
CA-2016-104969,2016-04-08,2016-04-14,Standard Class,A001804,EH-14125
CA-2017-154109,2017-11-06,2017-11-11,Standard Class,A001805,ML-17410
CA-2015-156440,2015-12-05,2015-12-09,Standard Class,A001806,MH-17620
CA-2015-132626,2015-07-09,2015-07-14,Standard Class,A001807,BT-11680
CA-2016-102792,2016-12-13,2016-12-19,Standard Class,A001808,JC-15340
CA-2016-108567,2016-05-20,2016-05-24,Standard Class,A001809,DB-13210
CA-2017-140760,2017-06-02,2017-06-05,Second Class,A001810,DO-13435
US-2015-131359,2015-10-30,2015-11-02,Second Class,A001811,FA-14230
CA-2016-142097,2016-10-15,2016-10-20,Standard Class,A001812,QJ-19255
CA-2015-151680,2015-11-19,2015-11-21,Second Class,A001813,TC-21475
CA-2014-140039,2014-09-13,2014-09-17,Standard Class,A001814,ON-18715
CA-2017-160416,2017-11-13,2017-11-18,Second Class,A001815,AD-10180
CA-2017-169411,2017-12-24,2017-12-29,Standard Class,A001816,AC-10615
CA-2016-126543,2016-01-09,2016-01-13,Second Class,A001817,MF-17665
CA-2015-104941,2015-06-13,2015-06-19,Standard Class,A001818,DH-13075
CA-2017-160087,2017-03-18,2017-03-22,Standard Class,A001819,EN-13780
CA-2014-120544,2014-11-23,2014-11-27,Standard Class,A001820,SS-20140
CA-2017-113670,2017-10-15,2017-10-17,First Class,A001821,RS-19765
CA-2017-166198,2017-04-21,2017-04-24,First Class,A001822,JW-15955
CA-2014-135608,2014-12-08,2014-12-10,Second Class,A001823,JK-15625
CA-2017-144568,2017-05-29,2017-06-02,Standard Class,A001824,JO-15550
CA-2016-142370,2016-09-19,2016-09-23,Standard Class,A001825,TP-21130
CA-2016-105900,2016-09-17,2016-09-23,Standard Class,A001826,BS-11590
CA-2016-151155,2016-12-20,2016-12-24,Standard Class,A001827,AB-10255
CA-2017-144036,2017-11-22,2017-11-26,Standard Class,A001828,FO-14305
US-2014-169789,2014-12-30,2015-01-04,Standard Class,A001829,MF-17665
CA-2017-127264,2017-04-03,2017-04-05,First Class,A001830,SA-20830
CA-2016-151512,2016-12-26,2017-01-02,Standard Class,A001831,SH-19975
CA-2016-165169,2016-06-05,2016-06-11,Standard Class,A001832,JL-15235
CA-2015-109575,2015-09-18,2015-09-23,Standard Class,A001833,KH-16630
CA-2017-168193,2017-03-06,2017-03-11,Second Class,A001834,RM-19750
CA-2016-115476,2016-03-17,2016-03-17,Same Day,A001835,VM-21835
CA-2016-133340,2016-12-09,2016-12-13,Standard Class,A001836,LH-17155
CA-2016-137848,2016-01-15,2016-01-21,Standard Class,A001837,WB-21850
CA-2014-113047,2014-10-24,2014-10-24,Same Day,A001838,AP-10915
CA-2016-149979,2016-09-23,2016-09-28,Second Class,A001839,RA-19915
CA-2017-161956,2017-08-27,2017-08-29,Second Class,A001840,DR-12880
CA-2016-116799,2016-03-03,2016-03-06,First Class,A001841,JG-15310
CA-2016-111283,2016-02-29,2016-03-04,Standard Class,A001842,LC-16870
CA-2015-167745,2015-09-18,2015-09-23,Standard Class,A001843,GB-14530
CA-2017-104577,2017-05-12,2017-05-17,Standard Class,A001844,CK-12205
CA-2016-156251,2016-08-13,2016-08-18,Second Class,A001845,TS-21160
CA-2017-125878,2017-02-25,2017-03-02,Standard Class,A001846,MH-18025
CA-2016-163153,2016-03-21,2016-03-25,Standard Class,A001847,DM-12955
CA-2015-103205,2015-12-08,2015-12-10,Second Class,A001848,JJ-15760
CA-2014-153913,2014-12-16,2014-12-20,Second Class,A001849,KB-16585
CA-2016-155530,2016-12-17,2016-12-21,Standard Class,A001850,CM-12160
US-2016-101196,2016-05-12,2016-05-17,Standard Class,A001851,FM-14215
CA-2014-115357,2014-08-06,2014-08-11,Second Class,A001852,RF-19735
US-2014-102715,2014-04-11,2014-04-13,Second Class,A001853,JK-15370
CA-2015-107937,2015-05-03,2015-05-08,Standard Class,A001854,JB-16045
US-2017-148768,2017-11-30,2017-12-02,Second Class,A001855,PN-18775
CA-2017-118521,2017-02-16,2017-02-20,Standard Class,A001856,LF-17185
CA-2014-149643,2014-11-16,2014-11-20,Standard Class,A001857,RH-19510
CA-2015-135314,2015-07-09,2015-07-14,Second Class,A001858,MC-17575
CA-2017-165204,2017-11-13,2017-11-16,Second Class,A001859,MN-17935
CA-2017-125752,2017-07-31,2017-08-04,Standard Class,A001860,EH-14125
CA-2017-112487,2017-12-26,2017-12-30,Standard Class,A001861,TC-21535
CA-2016-144218,2016-10-31,2016-11-04,Standard Class,A001862,JD-15895
CA-2016-169971,2016-09-04,2016-09-09,Standard Class,A001863,IL-15100
US-2016-133508,2016-04-17,2016-04-21,Standard Class,A001864,SW-20350
CA-2014-107139,2014-07-05,2014-07-11,Standard Class,A001865,DP-13390
CA-2015-111325,2015-02-27,2015-02-28,First Class,A001866,BT-11395
CA-2015-163762,2015-11-27,2015-12-01,Standard Class,A001867,JE-15475
US-2014-117163,2014-01-27,2014-02-02,Standard Class,A001868,EJ-13720
CA-2017-121314,2017-09-23,2017-09-26,First Class,A001869,BE-11410
CA-2017-147760,2017-11-04,2017-11-05,First Class,A001870,KL-16555
CA-2016-156503,2016-10-14,2016-10-20,Standard Class,A001871,NC-18415
CA-2015-113628,2015-11-12,2015-11-19,Standard Class,A001872,AH-10690
CA-2017-147753,2017-03-05,2017-03-05,Same Day,A001873,PK-19075
