ShipID,ShipDate,ShipMode,CustomerID,ProductID
3016,9/21/2015,Standard Class,LS-16975,FUR-TA-10004154
3017,8/30/2016,Standard Class,MH-18115,OFF-ST-10002743
3018,8/30/2016,Standard Class,MH-18115,FUR-FU-10004973
3019,8/30/2016,Standard Class,MH-18115,TEC-AC-10002842
3020,11/14/2015,Standard Class,SC-20095,OFF-FA-10002701
3021,11/14/2015,Standard Class,SC-20095,OFF-PA-10001125
3022,11/14/2015,Standard Class,SC-20095,FUR-FU-10004090
3023,11/14/2015,Standard Class,SC-20095,OFF-BI-10001510
3024,11/23/2017,Standard Class,JB-16000,FUR-BO-10002202
3025,11/13/2015,Standard Class,AC-10450,OFF-BI-10001922
3026,11/13/2015,Standard Class,AC-10450,OFF-PA-10001667
3027,4/26/2017,Standard Class,MO-17800,FUR-FU-10001488
3028,8/24/2014,Same Day,RB-19645,OFF-BI-10002799
3029,12/21/2017,Standard Class,AI-10855,FUR-CH-10003846
3030,3/28/2016,Standard Class,DR-12880,TEC-PH-10003691
3031,9/27/2015,Standard Class,DM-12955,FUR-BO-10000468
3032,9/27/2015,Standard Class,DM-12955,OFF-AR-10001044
3033,11/26/2016,Standard Class,JH-16180,FUR-CH-10003833
3034,9/21/2017,Standard Class,AB-10060,OFF-PA-10004355
3035,6/16/2015,Standard Class,BD-11605,TEC-AC-10003038
3036,6/16/2015,Standard Class,BD-11605,OFF-BI-10002799
3037,6/16/2015,Standard Class,BD-11605,OFF-AR-10003582
3038,6/16/2015,Standard Class,BD-11605,OFF-PA-10004451
3039,6/16/2015,Standard Class,BD-11605,FUR-FU-10004666
3040,10/8/2017,Standard Class,AS-10045,FUR-TA-10001520
3041,5/9/2016,Standard Class,ZD-21925,FUR-FU-10004270
3042,9/12/2017,Same Day,KF-16285,OFF-PA-10003172
3043,9/12/2017,Same Day,KF-16285,OFF-EN-10002312
3044,9/12/2017,Same Day,KF-16285,FUR-CH-10002320
3045,5/2/2015,Second Class,BP-11230,TEC-PH-10001530
3046,11/10/2017,Second Class,CC-12430,OFF-AR-10001216
3047,11/10/2017,Second Class,CC-12430,OFF-PA-10003127
3048,10/4/2014,Standard Class,DB-13615,OFF-BI-10003910
3049,4/4/2017,First Class,TC-21475,FUR-TA-10004534
3050,4/4/2017,First Class,TC-21475,TEC-AC-10000892
3051,10/11/2017,Standard Class,NZ-18565,FUR-FU-10003247
3052,10/11/2017,Standard Class,NZ-18565,OFF-AP-10004336
3053,10/11/2017,Standard Class,NZ-18565,OFF-PA-10001295
3054,4/14/2016,Second Class,SW-20350,TEC-PH-10002555
3055,4/14/2016,Second Class,SW-20350,OFF-BI-10000831
3056,9/1/2015,Standard Class,TS-21370,TEC-CO-10001046
3057,10/24/2017,Second Class,HH-15010,OFF-EN-10002973
3058,10/24/2017,Second Class,HH-15010,OFF-LA-10001641
3059,10/24/2017,Second Class,HH-15010,FUR-FU-10003878
3060,10/24/2017,Second Class,HH-15010,FUR-TA-10003837
3061,11/12/2016,Standard Class,DM-13345,TEC-AC-10002800
3062,3/7/2017,Standard Class,RE-19450,OFF-PA-10001307
3063,11/29/2015,First Class,JD-16150,TEC-PH-10002350
3064,11/29/2015,First Class,JD-16150,TEC-AC-10000397
3065,3/18/2017,Second Class,BF-11215,OFF-ST-10000615
3066,3/18/2017,Second Class,BF-11215,TEC-PH-10004531
3067,3/18/2017,Second Class,BF-11215,TEC-AC-10004001
3068,3/18/2017,Second Class,BF-11215,OFF-PA-10001534
3069,3/18/2017,Second Class,BF-11215,OFF-PA-10001815
3070,11/30/2017,Same Day,ML-17755,OFF-AP-10003779
3071,11/22/2014,Standard Class,YC-21895,OFF-ST-10002011
3072,11/22/2014,Standard Class,YC-21895,FUR-FU-10002379
3073,11/22/2014,Standard Class,YC-21895,OFF-AR-10003752
3074,1/5/2016,First Class,LR-16915,OFF-ST-10003692
3075,10/8/2015,Standard Class,BS-11755,FUR-BO-10004409
3076,7/24/2014,Standard Class,KM-16375,OFF-ST-10003306
3077,7/24/2014,Standard Class,KM-16375,FUR-FU-10003724
3078,7/24/2014,Standard Class,KM-16375,FUR-CH-10002024
3079,5/25/2014,Standard Class,BT-11530,OFF-AR-10003514
3080,9/5/2017,First Class,KB-16405,OFF-PA-10001800
3081,9/5/2017,First Class,KB-16405,TEC-PH-10003589
3082,6/2/2017,Standard Class,DW-13480,OFF-BI-10003364
3083,6/2/2017,Standard Class,DW-13480,TEC-PH-10002834
3084,2/3/2014,Standard Class,JC-15340,OFF-BI-10000343
3085,2/14/2017,Standard Class,TP-21415,OFF-BI-10004584
3086,2/14/2017,Standard Class,TP-21415,TEC-AC-10002402
3087,2/14/2017,Standard Class,TP-21415,FUR-FU-10000550
3088,2/14/2017,Standard Class,TP-21415,OFF-AP-10000055
3089,4/2/2017,Second Class,DB-12910,FUR-FU-10001591
3090,4/2/2017,Second Class,DB-12910,TEC-PH-10000526
3091,3/8/2016,Standard Class,BH-11710,OFF-BI-10001071
3092,3/8/2016,Standard Class,BH-11710,TEC-PH-10001557
3093,3/8/2016,Standard Class,BH-11710,OFF-PA-10001977
3094,8/23/2015,Same Day,TD-20995,OFF-SU-10004231
3095,8/23/2015,Same Day,TD-20995,OFF-PA-10000809
3096,8/23/2015,Same Day,TD-20995,OFF-FA-10003021
3097,8/23/2015,Same Day,TD-20995,OFF-AP-10000696
3098,5/1/2017,Standard Class,CV-12805,OFF-LA-10001158
3099,5/1/2017,Standard Class,CV-12805,FUR-BO-10002268
3100,4/19/2017,Standard Class,CS-12355,OFF-BI-10000829
3101,4/19/2017,Standard Class,CS-12355,FUR-BO-10003441
3102,12/27/2017,Second Class,JG-15310,OFF-SU-10003505
3103,12/27/2017,Second Class,JG-15310,FUR-BO-10003660
3104,12/12/2016,Standard Class,JP-16135,OFF-BI-10001267
3105,3/29/2017,Standard Class,EC-14050,OFF-PA-10002741
3106,7/29/2016,Standard Class,KH-16630,OFF-LA-10004345
3107,7/14/2017,Standard Class,FG-14260,OFF-ST-10004340
3108,7/22/2016,Standard Class,AA-10480,OFF-PA-10001471
3109,7/22/2016,Standard Class,AA-10480,OFF-ST-10002344
3110,7/22/2016,Standard Class,AA-10480,OFF-PA-10001892
3111,7/22/2016,Standard Class,AA-10480,OFF-PA-10001934
3112,7/22/2016,Standard Class,AA-10480,OFF-ST-10000078
3113,8/30/2016,Standard Class,MS-17770,TEC-MA-10001972
3114,8/30/2016,Standard Class,MS-17770,OFF-EN-10002504
3115,8/30/2016,Standard Class,MS-17770,OFF-PA-10002160
3116,8/30/2016,Standard Class,MS-17770,FUR-CH-10001973
3117,8/30/2016,Standard Class,MS-17770,OFF-AP-10001492
3118,8/30/2016,Standard Class,MS-17770,OFF-SU-10002189
3119,6/12/2015,First Class,JE-15610,FUR-CH-10003312
3120,6/12/2015,First Class,JE-15610,TEC-PH-10002496
3121,6/12/2015,First Class,JE-15610,FUR-FU-10003464
3122,6/12/2015,First Class,JE-15610,OFF-AR-10000380
3123,6/12/2015,First Class,JE-15610,OFF-BI-10004593
3124,6/12/2015,First Class,JE-15610,OFF-BI-10001308
3125,6/12/2015,First Class,JE-15610,OFF-ST-10001780
3126,6/12/2015,First Class,JE-15610,OFF-ST-10003816
3127,9/12/2017,Standard Class,EB-14110,TEC-PH-10002200
3128,10/6/2017,Standard Class,BP-11155,OFF-PA-10004438
3129,12/17/2014,First Class,CC-12100,FUR-FU-10004090
3130,12/17/2014,First Class,CC-12100,FUR-CH-10002602
3131,12/17/2014,First Class,CC-12100,TEC-AC-10001142
3132,12/17/2014,First Class,CC-12100,TEC-PH-10004977
3133,8/26/2014,First Class,JP-15460,FUR-FU-10004586
3134,8/26/2014,First Class,JP-15460,OFF-BI-10001116
3135,11/18/2017,Standard Class,LS-16975,OFF-BI-10000666
3136,11/18/2017,Standard Class,LS-16975,OFF-ST-10002583
3137,11/18/2017,Standard Class,LS-16975,TEC-PH-10004908
3138,11/18/2017,Standard Class,LS-16975,OFF-EN-10001219
3139,11/18/2017,Standard Class,LS-16975,TEC-AC-10004568
3140,11/18/2017,Standard Class,LS-16975,FUR-FU-10001756
3141,4/28/2015,First Class,JL-15850,OFF-AP-10002311
3142,12/12/2014,Same Day,CY-12745,OFF-BI-10003650
3143,9/27/2017,Second Class,RB-19360,TEC-AC-10003628
3144,9/27/2017,Second Class,RB-19360,OFF-AR-10001547
3145,9/11/2016,Standard Class,AR-10825,FUR-CH-10002647
3146,2/13/2017,Second Class,CS-11845,FUR-CH-10004495
3147,2/13/2017,Second Class,CS-11845,TEC-PH-10002923
3148,7/3/2014,Second Class,AR-10825,OFF-AR-10001374
3149,6/10/2016,First Class,RD-19810,OFF-PA-10003441
3150,12/25/2014,Standard Class,KH-16510,OFF-LA-10002043
3151,12/18/2015,First Class,NF-18385,TEC-AC-10002049
3152,12/18/2015,First Class,NF-18385,TEC-MA-10000418
3153,12/18/2015,First Class,NF-18385,TEC-PH-10004908
3154,12/18/2015,First Class,NF-18385,FUR-FU-10004091
3155,7/24/2017,Standard Class,SM-20950,OFF-BI-10004600
3156,8/5/2014,Second Class,GH-14410,OFF-PA-10001289
3157,8/28/2015,Standard Class,EM-13810,FUR-TA-10001539
3158,8/28/2015,Standard Class,EM-13810,TEC-AC-10001266
3159,3/27/2016,First Class,DB-13210,OFF-ST-10001291
3160,3/27/2016,First Class,DB-13210,TEC-AC-10001314
3161,9/16/2014,Second Class,PT-19090,OFF-BI-10004040
3162,9/25/2014,Standard Class,HF-14995,OFF-EN-10001539
3163,9/25/2014,Standard Class,HF-14995,OFF-EN-10004483
3164,9/25/2014,Standard Class,HF-14995,OFF-AR-10001615
3165,9/25/2014,Standard Class,HF-14995,OFF-PA-10000327
3166,9/25/2014,Standard Class,HF-14995,TEC-PH-10001299
3167,9/25/2014,Standard Class,HF-14995,OFF-PA-10002246
3168,10/31/2016,First Class,KW-16435,FUR-FU-10002671
3169,6/3/2016,Standard Class,KC-16675,FUR-CH-10003833
3170,6/3/2016,Standard Class,KC-16675,OFF-PA-10001667
3171,12/26/2017,Second Class,PK-19075,OFF-BI-10002003
3172,3/28/2016,Standard Class,KT-16465,OFF-BI-10004465
3173,3/28/2016,Standard Class,KT-16465,FUR-CH-10000665
3174,3/28/2016,Standard Class,KT-16465,OFF-AR-10004956
3175,11/18/2017,Standard Class,EP-13915,OFF-AR-10004260
3176,9/29/2017,Standard Class,AP-10915,FUR-BO-10001811
3177,9/29/2017,Standard Class,AP-10915,TEC-AC-10003280
3178,9/10/2017,Same Day,SH-20395,OFF-PA-10004911
3179,12/11/2017,Standard Class,SM-20950,FUR-FU-10001487
3180,12/11/2017,Standard Class,SM-20950,FUR-FU-10000521
3181,12/11/2017,Standard Class,SM-20950,OFF-AP-10001271
3182,11/12/2017,Second Class,BM-11650,OFF-BI-10004728
3183,11/12/2017,Second Class,BM-11650,TEC-AC-10004666
3184,11/12/2017,Second Class,BM-11650,OFF-ST-10003208
3185,11/12/2017,Second Class,BM-11650,OFF-ST-10003208
3186,11/9/2014,First Class,TC-20980,OFF-BI-10000632
3187,11/9/2014,First Class,TC-20980,OFF-EN-10004773
3188,3/17/2017,Standard Class,KB-16585,TEC-PH-10004700
3189,10/22/2017,Second Class,JE-16165,OFF-LA-10003714
3190,10/22/2017,Second Class,JE-16165,OFF-BI-10001787
3191,1/1/2016,Standard Class,DR-12940,OFF-ST-10002957
3192,10/8/2017,Standard Class,RW-19630,TEC-PH-10002115
3193,6/8/2017,Standard Class,ML-18040,OFF-BI-10002557
3194,9/4/2014,First Class,JL-15130,OFF-BI-10002949
3195,9/4/2014,First Class,JL-15130,OFF-PA-10004100
3196,8/13/2016,Standard Class,CM-12655,OFF-FA-10001883
3197,7/28/2017,Standard Class,FH-14365,TEC-PH-10000702
3198,7/10/2015,Same Day,EH-13945,OFF-BI-10003196
3199,12/7/2014,Standard Class,TB-21280,TEC-PH-10001644
3200,12/22/2017,Standard Class,AH-10030,OFF-AR-10003183
3201,5/20/2014,Second Class,TT-21070,FUR-FU-10000308
3202,5/20/2014,Second Class,TT-21070,OFF-PA-10001526
3203,11/16/2014,Standard Class,RD-19900,TEC-PH-10002103
3204,11/16/2014,Standard Class,RD-19900,TEC-AC-10004209
3205,11/16/2014,Standard Class,RD-19900,FUR-FU-10000397
3206,11/16/2014,Standard Class,RD-19900,OFF-PA-10002137
3207,11/16/2014,Standard Class,RD-19900,FUR-FU-10001867
3208,11/16/2014,Standard Class,RD-19900,OFF-LA-10000407
3209,1/15/2016,Standard Class,LA-16780,TEC-AC-10000420
3210,1/15/2016,Standard Class,LA-16780,TEC-PH-10002726
3211,9/27/2017,Standard Class,SH-19975,OFF-EN-10001415
3212,9/27/2017,Standard Class,SH-19975,OFF-BI-10000773
3213,12/28/2014,Standard Class,SF-20200,OFF-AP-10002350
3214,6/1/2016,Standard Class,TH-21235,OFF-AR-10001919
3215,6/1/2016,Standard Class,TH-21235,OFF-AP-10002082
3216,7/10/2017,First Class,VG-21790,OFF-LA-10002762
3217,5/17/2014,Standard Class,NP-18325,TEC-AC-10002800
3218,11/16/2017,Standard Class,FH-14275,OFF-BI-10003925
3219,11/16/2017,Standard Class,FH-14275,TEC-PH-10002200
3220,10/8/2015,Standard Class,JP-15460,OFF-PA-10001295
3221,10/8/2015,Standard Class,JP-15460,OFF-EN-10002500
3222,10/8/2015,Standard Class,JP-15460,TEC-AC-10000892
3223,10/5/2014,First Class,ES-14080,OFF-PA-10001838
3224,10/5/2014,First Class,ES-14080,OFF-FA-10000735
3225,10/5/2014,First Class,ES-14080,TEC-PH-10001760
3226,10/5/2014,First Class,ES-14080,OFF-EN-10004846
3227,10/5/2014,First Class,ES-14080,OFF-SU-10003567
3228,10/5/2014,First Class,ES-14080,TEC-PH-10001557
3229,10/5/2014,First Class,ES-14080,TEC-AC-10003038
3230,8/16/2014,Standard Class,KL-16645,OFF-ST-10004459
3231,9/5/2017,Second Class,BN-11515,FUR-FU-10004960
3232,4/22/2017,Standard Class,ND-18370,OFF-BI-10000632
3233,4/22/2017,Standard Class,ND-18370,OFF-BI-10001107
3234,4/22/2017,Standard Class,ND-18370,OFF-ST-10002301
3235,4/27/2016,First Class,JL-15130,OFF-BI-10003355
3236,1/15/2016,Same Day,RC-19825,FUR-TA-10002903
3237,5/2/2016,Same Day,CC-12475,OFF-ST-10001580
3238,5/2/2016,Same Day,CC-12475,OFF-BI-10000315
3239,11/27/2016,Standard Class,DW-13195,FUR-CH-10003774
3240,11/27/2016,Standard Class,DW-13195,TEC-PH-10003095
3241,11/27/2016,Standard Class,DW-13195,FUR-FU-10000023
3242,2/3/2016,First Class,CK-12760,OFF-ST-10002214
3243,4/5/2017,Second Class,EG-13900,OFF-BI-10002799
3244,12/5/2017,Standard Class,SJ-20215,TEC-PH-10004912
3245,12/5/2017,Standard Class,SJ-20215,FUR-CH-10002602
3246,12/12/2017,Second Class,BP-11185,TEC-AC-10004510
3247,12/12/2017,Second Class,BP-11185,OFF-ST-10000060
3248,12/12/2017,Second Class,BP-11185,OFF-AR-10000799
3249,9/21/2016,Standard Class,SJ-20125,FUR-CH-10004875
3250,9/21/2016,Standard Class,SJ-20125,TEC-PH-10002085
3251,12/29/2016,Standard Class,MC-17590,OFF-FA-10000992
3252,4/19/2017,First Class,BG-11740,FUR-FU-10001473
3253,10/30/2017,Second Class,MA-17560,OFF-AR-10003045
3254,10/30/2017,Second Class,MA-17560,TEC-PH-10001536
3255,7/14/2016,Standard Class,CC-12220,TEC-PH-10001580
3256,7/14/2016,Standard Class,CC-12220,OFF-BI-10004209
3257,8/14/2015,Standard Class,RA-19885,OFF-LA-10001613
3258,12/14/2016,Second Class,DK-12835,FUR-TA-10001676
3259,12/14/2016,Second Class,DK-12835,OFF-BI-10003712
3260,11/17/2016,Standard Class,LB-16795,OFF-BI-10000285
3261,11/15/2014,First Class,CM-11815,OFF-PA-10004609
3262,11/19/2014,First Class,TS-21205,TEC-AC-10001314
3263,11/19/2014,First Class,TS-21205,OFF-PA-10003395
3264,11/19/2014,First Class,TS-21205,OFF-AP-10001242
3265,3/8/2016,Second Class,RF-19345,OFF-LA-10001641
3266,10/15/2014,Standard Class,JF-15565,OFF-ST-10003816
3267,10/15/2014,Standard Class,JF-15565,OFF-EN-10002230
3268,5/29/2014,Standard Class,EH-14185,TEC-PH-10002660
3269,5/29/2014,Standard Class,EH-14185,TEC-PH-10003171
3270,7/19/2014,Standard Class,VW-21775,TEC-AC-10003709
3271,7/19/2014,Standard Class,VW-21775,OFF-FA-10000304
3272,12/29/2015,Second Class,KN-16450,TEC-AC-10003709
3273,2/16/2015,Standard Class,SJ-20215,FUR-CH-10002774
3274,5/12/2017,Standard Class,PS-19045,TEC-CO-10001046
3275,11/6/2017,Standard Class,KM-16225,OFF-FA-10003495
3276,11/6/2017,Standard Class,KM-16225,OFF-AR-10004685
3277,4/9/2014,Second Class,GM-14695,OFF-AR-10004757
3278,4/9/2014,Second Class,GM-14695,TEC-PH-10001615
3279,4/9/2014,Second Class,GM-14695,OFF-PA-10003349
3280,4/9/2014,Second Class,GM-14695,OFF-AR-10000127
3281,4/9/2014,Second Class,GM-14695,OFF-SU-10002881
3282,9/24/2014,Standard Class,KT-16465,TEC-AC-10001109
3283,9/24/2014,Standard Class,KT-16465,OFF-PA-10000682
3284,10/6/2014,Standard Class,MH-17785,FUR-FU-10000221
3285,9/17/2014,Standard Class,AF-10885,OFF-BI-10002429
3286,2/25/2017,Standard Class,JP-16135,OFF-AR-10002375
3287,2/25/2017,Standard Class,JP-16135,OFF-AP-10000595
3288,12/15/2015,First Class,RD-19585,TEC-PH-10001530
3289,12/15/2015,First Class,RD-19585,OFF-BI-10000050
3290,12/15/2015,First Class,RD-19585,TEC-AC-10001552
3291,12/15/2015,First Class,RD-19585,TEC-AC-10003399
3292,11/4/2016,Standard Class,JF-15295,OFF-AR-10004078
3293,12/30/2014,Standard Class,CK-12595,OFF-SU-10002189
3294,12/30/2014,Standard Class,CK-12595,FUR-FU-10001852
3295,8/18/2014,First Class,KH-16510,OFF-BI-10003638
3296,10/3/2017,First Class,CM-12655,TEC-MA-10002428
3297,5/30/2015,Standard Class,EB-13870,OFF-BI-10001036
3298,5/30/2015,Standard Class,EB-13870,OFF-AP-10004708
3299,11/16/2017,Same Day,MW-18235,TEC-MA-10000488
3300,11/22/2014,Standard Class,CS-11950,OFF-BI-10003656
3301,11/22/2014,Standard Class,CS-11950,OFF-ST-10003656
3302,11/22/2014,Standard Class,CS-11950,TEC-PH-10001128
3303,11/22/2014,Standard Class,CS-11950,FUR-FU-10001473
3304,11/22/2014,Standard Class,CS-11950,OFF-BI-10004656
3305,1/1/2015,Second Class,SP-20620,OFF-EN-10004955
3306,1/1/2015,Second Class,SP-20620,TEC-PH-10002468
3307,1/1/2015,Second Class,SP-20620,TEC-PH-10000576
3308,1/1/2015,Second Class,SP-20620,OFF-BI-10002160
3309,1/1/2015,Second Class,SP-20620,TEC-AC-10003628
3310,11/11/2015,Standard Class,GT-14635,OFF-BI-10001116
3311,9/22/2016,Standard Class,LW-17215,OFF-BI-10002026
3312,3/25/2016,Second Class,AH-10030,FUR-FU-10003691
3313,10/1/2014,Standard Class,TH-21100,FUR-CH-10002602
3314,10/1/2014,Standard Class,TH-21100,OFF-PA-10000675
3315,12/28/2017,Standard Class,HG-15025,FUR-CH-10002602
3316,12/28/2017,Standard Class,HG-15025,OFF-BI-10001900
3317,11/15/2017,Second Class,EB-13750,FUR-FU-10001468
3318,9/15/2015,Standard Class,SC-20725,OFF-AR-10004648
3319,9/15/2015,Standard Class,SC-20725,OFF-LA-10003190
3320,12/25/2014,Standard Class,TS-21505,OFF-AP-10004868
3321,12/25/2014,Standard Class,TS-21505,FUR-CH-10004287
3322,12/25/2014,Standard Class,TS-21505,OFF-PA-10002689
3323,7/27/2015,Standard Class,TH-21550,OFF-AP-10002892
3324,7/27/2015,Standard Class,TH-21550,FUR-FU-10002253
3325,11/15/2014,Standard Class,KD-16270,OFF-BI-10001359
3326,11/15/2014,Standard Class,KD-16270,OFF-BI-10001267
3327,11/15/2014,Standard Class,KD-16270,OFF-AR-10003582
3328,11/15/2014,Standard Class,KD-16270,OFF-PA-10003724
3329,11/15/2014,Standard Class,KD-16270,OFF-PA-10001033
3330,11/15/2014,Standard Class,KD-16270,TEC-PH-10003505
3331,11/15/2014,Standard Class,KD-16270,TEC-PH-10004959
3332,12/20/2017,Standard Class,GM-14455,TEC-AC-10000474
3333,12/20/2017,Standard Class,GM-14455,TEC-PH-10003095
3334,12/20/2017,Standard Class,GM-14455,FUR-FU-10002963
3335,8/22/2017,First Class,PR-18880,OFF-AR-10000203
3336,8/22/2017,First Class,PR-18880,TEC-PH-10004667
3337,8/22/2017,First Class,PR-18880,FUR-FU-10000193
3338,8/22/2017,First Class,PR-18880,FUR-TA-10001539
3339,8/22/2017,First Class,PR-18880,OFF-BI-10000962
3340,8/22/2017,First Class,PR-18880,OFF-AP-10002867
3341,8/22/2017,First Class,PR-18880,OFF-LA-10001158
3342,9/1/2016,Second Class,TB-21055,OFF-PA-10000675
3343,9/1/2016,Second Class,TB-21055,FUR-TA-10001307
3344,9/1/2016,Second Class,TB-21055,TEC-PH-10000011
3345,9/1/2016,Second Class,TB-21055,OFF-PA-10002666
3346,9/1/2016,Second Class,TB-21055,OFF-FA-10000735
3347,9/1/2016,Second Class,TB-21055,OFF-BI-10000174
3348,8/20/2015,Standard Class,ON-18715,OFF-AR-10003156
3349,11/7/2017,First Class,AH-10195,OFF-BI-10000474
3350,8/21/2016,Standard Class,NM-18520,OFF-BI-10003712
3351,12/31/2016,Standard Class,AR-10510,TEC-AC-10003280
3352,9/28/2014,Standard Class,BM-11650,FUR-BO-10002916
3353,9/28/2014,Standard Class,BM-11650,TEC-PH-10002726
3354,7/24/2014,Standard Class,CA-12310,TEC-PH-10000895
3355,7/24/2014,Standard Class,CA-12310,FUR-TA-10004152
3356,7/24/2014,Standard Class,CA-12310,OFF-BI-10003694
3357,7/24/2014,Standard Class,CA-12310,OFF-BI-10002160
3358,9/13/2017,Standard Class,NF-18595,OFF-PA-10001685
3359,5/10/2016,Standard Class,AF-10870,OFF-BI-10000773
3360,5/10/2016,Standard Class,AF-10870,TEC-AC-10004510
3361,6/8/2015,Second Class,TC-21535,OFF-PA-10004569
3362,6/8/2015,Second Class,TC-21535,FUR-FU-10000672
3363,12/20/2015,Standard Class,Dp-13240,OFF-PA-10004451
3364,12/20/2015,Standard Class,Dp-13240,OFF-BI-10004738
3365,7/18/2016,Second Class,MC-17425,FUR-FU-10001940
3366,2/2/2014,First Class,LC-17050,FUR-BO-10003966
3367,7/15/2014,Standard Class,BM-11650,OFF-PA-10003072
3368,7/15/2014,Standard Class,BM-11650,OFF-PA-10002245
3369,11/25/2015,Standard Class,NW-18400,FUR-BO-10002598
3370,11/25/2015,Standard Class,NW-18400,OFF-BI-10002225
3371,3/25/2016,Same Day,TB-21280,TEC-AC-10003832
3372,9/30/2017,Standard Class,BS-11755,OFF-BI-10000822
3373,9/30/2017,Standard Class,BS-11755,OFF-AP-10001242
3374,12/10/2015,Standard Class,SO-20335,FUR-FU-10002445
3375,12/10/2015,Standard Class,SO-20335,FUR-CH-10002372
3376,12/10/2015,Standard Class,SO-20335,TEC-PH-10000376
3377,12/10/2015,Standard Class,SO-20335,FUR-CH-10002965
3378,11/4/2016,First Class,CS-12490,OFF-ST-10004950
3379,3/21/2017,Standard Class,PO-19180,OFF-BI-10003166
3380,3/21/2017,Standard Class,PO-19180,OFF-PA-10004610
3381,11/24/2017,First Class,TD-20995,FUR-FU-10000320
3382,8/30/2017,First Class,SP-20620,OFF-EN-10004030
3383,12/9/2015,Second Class,MS-17365,OFF-EN-10004147
3384,12/9/2015,Second Class,MS-17365,FUR-CH-10003535
3385,12/9/2015,Second Class,MS-17365,TEC-PH-10004586
3386,10/11/2017,Standard Class,Dp-13240,OFF-ST-10003208
3387,10/11/2017,Standard Class,Dp-13240,OFF-FA-10003112
3388,10/11/2017,Standard Class,Dp-13240,TEC-PH-10004447
3389,10/11/2017,Standard Class,Dp-13240,OFF-BI-10002854
3390,10/11/2017,Standard Class,Dp-13240,FUR-TA-10001039
3391,3/30/2017,Second Class,DB-13660,OFF-PA-10004239
3392,8/13/2014,Standard Class,MG-17650,TEC-PH-10001530
3393,8/13/2014,Standard Class,MG-17650,TEC-PH-10000038
3394,11/25/2014,First Class,EH-14185,OFF-BI-10001765
3395,6/10/2017,Same Day,CL-11890,OFF-PA-10000380
3396,7/8/2017,Standard Class,KF-16285,OFF-ST-10001128
3397,7/8/2017,Standard Class,KF-16285,OFF-BI-10003656
3398,7/8/2017,Standard Class,KF-16285,OFF-PA-10003441
3399,11/26/2014,Standard Class,DH-13075,TEC-PH-10002923
3400,11/26/2014,Standard Class,DH-13075,OFF-PA-10004359
3401,11/26/2014,Standard Class,DH-13075,OFF-ST-10001511
3402,11/26/2014,Standard Class,DH-13075,OFF-AR-10002833
3403,5/5/2015,First Class,LA-16780,FUR-FU-10001940
3404,6/5/2017,Standard Class,HZ-14950,FUR-FU-10003919
3405,10/17/2015,Same Day,CM-12190,OFF-ST-10003479
3406,4/27/2014,Standard Class,LB-16795,FUR-CH-10002965
3407,4/27/2014,Standard Class,LB-16795,FUR-CH-10002965
3408,4/27/2014,Standard Class,LB-16795,OFF-BI-10000145
3409,4/27/2014,Standard Class,LB-16795,FUR-FU-10002191
3410,5/6/2017,Standard Class,JF-15490,OFF-PA-10004451
3411,9/24/2016,Standard Class,GM-14695,OFF-PA-10001471
3412,9/24/2016,Standard Class,GM-14695,OFF-BI-10003656
3413,9/24/2016,Standard Class,GM-14695,OFF-AR-10000940
3414,9/24/2016,Standard Class,GM-14695,OFF-PA-10002319
3415,9/24/2016,Standard Class,GM-14695,OFF-BI-10000977
3416,9/2/2016,Same Day,SS-20590,OFF-FA-10002676
3417,9/2/2016,Same Day,SS-20590,OFF-BI-10004970
3418,5/2/2015,Standard Class,TC-21475,OFF-AP-10003971
3419,5/2/2015,Standard Class,TC-21475,OFF-SU-10001574
3420,9/13/2015,Standard Class,CC-12430,FUR-CH-10000665
